as_of,value,status
2025-09-28,4143.25,ok
2025-09-29,4217.25,ok
2025-09-30,4145.99,ok
2025-10-01,4350.52,ok
2025-10-02,4487.49,ok
2025-10-03,4515.89,ok
2025-10-04,4490.01,ok
2025-10-05,4515.4,ok
2025-10-06,4686.32,ok
2025-10-07,4449.8,ok
2025-10-08,4527.3,ok
2025-10-09,4370.9,ok
2025-10-10,3836.15,ok
2025-10-11,3750.6,ok
2025-10-12,4156.21,ok
2025-10-13,4244.69,ok
2025-10-14,4126.39,ok
2025-10-15,3987.53,ok
2025-10-16,3894.91,ok
2025-10-17,3832.99,ok
2025-10-18,3890.4,ok
2025-10-19,3983.89,ok
2025-10-20,3980.42,ok
2025-10-21,3874.57,ok
2025-10-22,3806.12,ok
2025-10-23,3858.41,ok
2025-10-24,3936.1,ok
2025-10-25,3954.52,ok
2025-10-26,4158.81,ok
2025-10-27,4120.1,ok
2025-10-28,3980.25,ok
2025-10-29,3904.2,ok
2025-10-30,3804.02,ok
2025-10-31,3845.79,ok
2025-11-01,3872.16,ok
2025-11-02,3905.97,ok
2025-11-03,3602.88,ok
2025-11-04,3286.21,ok
2025-11-05,3423.89,ok
2025-11-06,3313.46,ok
2025-11-07,3433.71,ok
2025-11-08,3400.46,ok
2025-11-09,3582.92,ok
2025-11-10,3566.49,ok
2025-11-11,3416.54,ok
2025-11-12,3414.06,ok
2025-11-13,3229.65,ok
2025-11-14,3109.49,ok
2025-11-15,3166.3,ok
2025-11-16,3092.25,ok
2025-11-17,3027.89,ok
2025-11-18,3121.74,ok
2025-11-19,3023.1,ok
2025-11-20,2830.59,ok
2025-11-21,2763.99,ok
2025-11-22,2768.5,ok
2025-11-23,2801.14,ok
2025-11-24,2952.59,ok
2025-11-25,2958.17,ok
2025-11-26,3026.43,ok
2025-11-27,3014.86,ok
2025-11-28,3031.86,ok
2025-11-29,2990.31,ok
2025-11-30,2991.9,ok
2025-12-01,2798.3,ok
2025-12-02,2996.7,ok
2025-12-03,3189.79,ok
2025-12-04,3134.13,ok
2025-12-05,3022.61,ok
2025-12-06,3039.13,ok
2025-12-07,3061,ok
2025-12-08,3124.93,ok
2025-12-09,3318.54,ok
2025-12-10,3325.02,ok
2025-12-11,3237.4,ok
2025-12-12,3084.91,ok
2025-12-13,3115,ok
2025-12-14,3063.3,ok
2025-12-15,2964.4,ok
2025-12-16,2961.96,ok
2025-12-17,2832.25,ok
2025-12-18,2826.57,ok
2025-12-19,2978.03,ok
2025-12-20,2976.6,ok
2025-12-21,3001.42,ok
2025-12-22,3007.69,ok
2025-12-23,2962.85,ok
2025-12-24,2945.07,ok
2025-12-25,2902.34,ok
2025-12-26,2925.43,ok
2025-12-27,2946.6,ok
2025-12-28,2948.92,ok
2025-12-29,2934.19,ok
2025-12-30,2970.42,ok
2025-12-31,2966.84,ok
2026-01-01,3000.41,ok
2026-01-02,3125.24,ok
2026-01-03,3125.43,ok
2026-01-04,3143.14,ok
2026-01-05,3225.19,ok
2026-01-06,3295.59,ok
2026-01-07,3165.64,ok
2026-01-08,3104.3,ok
2026-01-09,3084.31,ok
2026-01-10,3082.39,ok
2026-01-11,3118.65,ok
2026-01-12,3091.94,ok
2026-01-13,3323.38,ok
2026-01-14,3354.82,ok
2026-01-15,3317.98,ok
2026-01-16,3294.88,ok
2026-01-17,3309.33,ok
2026-01-18,3282.55,ok
2026-01-19,3187.51,ok
2026-01-20,2936.5,ok
2026-01-21,2979.6,ok
2026-01-22,2949.36,ok
2026-01-23,2952.77,ok
2026-01-24,2948.86,ok
2026-01-25,2814.28,ok
2026-01-26,2926.85,ok
2026-01-27,3021.91,ok
2026-01-28,3006.17,ok
2026-01-29,2817.79,ok
2026-01-30,2702.69,ok
2026-01-31,2449.36,ok
2026-02-01,2268.18,ok
2026-02-02,2345.11,ok
2026-02-03,2230.48,ok
2026-02-04,2143.57,ok
2026-02-05,1823.2,ok
2026-02-06,2061.95,ok
2026-02-07,2086.17,ok
2026-02-08,2088.42,ok
2026-02-09,2103.83,ok
2026-02-10,2021.71,ok
2026-02-11,1939.45,ok
2026-02-12,1946.11,ok
2026-02-13,2047.48,ok
2026-02-14,2085.4,ok
2026-02-15,1965.36,ok
2026-02-16,1997.28,ok
2026-02-17,1990.83,ok
2026-02-18,1955.01,ok
2026-02-19,1948.16,ok
2026-02-20,1968.13,ok
2026-02-21,1973,ok
2026-02-22,1956.84,ok
2026-02-23,1855.52,ok
2026-02-24,1851.94,ok
2026-02-25,2057.71,ok
2026-02-26,2027.9,ok
2026-02-27,1929.61,ok
2026-02-28,1964.71,ok
2026-03-01,1939.68,ok
2026-03-02,2027.49,ok
2026-03-03,1982.87,ok
2026-03-04,2127.61,ok
2026-03-05,2072.99,ok
2026-03-06,1978.49,ok
2026-03-07,1969.61,ok
2026-03-08,1936.93,ok
2026-03-09,1993.19,ok
2026-03-10,2036.8,ok
2026-03-11,2052.25,ok
2026-03-12,2074,ok
2026-03-13,2092.81,ok
2026-03-14,2096.7,ok
2026-03-15,2178.67,ok
2026-03-16,2352.94,ok
2026-03-17,2318.03,ok
2026-03-18,2203.47,ok
2026-03-19,2137.98,ok
2026-03-20,2145.89,ok
2026-03-21,2084.64,ok
2026-03-22,2053.49,ok
2026-03-23,2151.71,ok
2026-03-24,2155.56,ok
2026-03-25,2167.98,ok
2026-03-26,2058.74,ok
2026-03-27,1991.55,ok
2026-03-28,1992.98,ok
2026-03-29,1982.96,ok
2026-03-30,2024.6,ok
2026-03-31,2103.61,ok
2026-04-01,2140.21,ok
2026-04-02,2056.78,ok
2026-04-03,2053.52,ok
2026-04-04,2065.17,ok
2026-04-05,2109.24,ok
2026-04-06,2107.39,ok
2026-04-07,2239.68,ok
2026-04-08,2190.24,ok
2026-04-09,2190.15,ok
2026-04-10,2246.29,ok
2026-04-11,2285.79,ok
2026-04-12,2191.8,ok
2026-04-13,2370.28,ok
2026-04-14,2323.58,ok
2026-04-15,2360.6,ok
2026-04-16,2348.61,ok
2026-04-17,2419.81,ok
2026-04-18,2351.36,ok
2026-04-19,2263.89,ok
2026-04-20,2314.79,ok
2026-04-21,2328,ok
2026-04-22,2375.21,ok
2026-04-23,2331.08,ok
2026-04-24,2315.81,ok
2026-04-25,2319.97,ok
2026-04-26,2370.47,ok
2026-04-27,2303.44,ok
2026-04-28,2289.29,ok
2026-04-29,2251.85,ok
2026-04-30,2256.8,ok
2026-05-01,2295.54,ok
2026-05-02,2316.89,ok
2026-05-03,2322.5,ok
2026-05-04,2346.95,ok
2026-05-05,2360.5,ok
2026-05-06,2350.66,ok
2026-05-07,2290.81,ok
2026-05-08,2307.24,ok
2026-05-09,2326.16,ok
2026-05-10,2371.12,ok
2026-05-11,2339.39,ok
2026-05-12,2274.43,ok
2026-05-13,2257.85,ok
2026-05-14,2283.08,ok
2026-05-15,2223,ok
2026-05-16,2179.96,ok
2026-05-17,2129.74,ok
2026-05-18,2128.57,ok
2026-05-19,2110.06,ok
2026-05-20,2127.49,ok
2026-05-21,2131.96,ok
2026-05-22,2063.39,ok
2026-05-23,2115.04,ok
2026-05-24,2097.35,ok
2026-05-25,2110.91,ok
2026-05-26,2070.88,ok
2026-05-27,2021.64,ok
2026-05-28,2006.61,ok
2026-05-29,2011.65,ok
2026-05-30,2019.58,ok
2026-05-31,2004,ok
2026-06-01,2004,ok
2026-06-02,1857.32,ok
2026-06-03,1810.66,ok
2026-06-04,1768.53,ok
2026-06-05,1582.85,ok
2026-06-06,1568.87,ok
2026-06-07,1689.75,ok
2026-06-08,1689.89,ok
2026-06-09,1638.45,ok
2026-06-10,1620.03,ok
2026-06-11,1671.94,ok
2026-06-12,1665.52,ok
2026-06-13,1680.3,ok
2026-06-14,1724.73,ok
2026-06-15,1795.01,ok
2026-06-16,1791.24,ok
2026-06-17,1749,ok
2026-06-18,1709.01,ok
2026-06-19,1709.42,ok
2026-06-20,1738.46,ok
2026-06-21,1704.8,ok
2026-06-22,1726.15,ok
2026-06-23,1665.04,ok
2026-06-24,1619.72,ok
2026-06-25,1565.19,ok
2026-06-26,1576.27,ok
2026-06-27,1571.6,ok
2026-06-28,1569.41,ok
2026-06-29,1610.62,ok
2026-06-30,1569.45,ok
2026-07-01,1607.64,ok
2026-07-02,1698.63,ok
2026-07-03,1756.14,ok
2026-07-04,1779.34,ok
2026-07-05,1784.2,ok
2026-07-06,1798.45,ok
2026-07-07,1770.09,ok
2026-07-08,1741.8,ok
2026-07-09,1743.82,ok
2026-07-10,1795.74,ok
2026-07-11,1786.81,ok
2026-07-12,1805.51,ok
2026-07-13,1774.57,ok
2026-07-14,1890.63,ok
2026-07-15,1916.76,ok
2026-07-16,1863.17,ok
2026-07-17,1840.94,ok
2026-07-18,1861.54,ok
2026-07-19,1870.89,ok
2026-07-20,1903.52,ok
2026-07-21,1929,ok
2026-07-22,1933.54,ok
2026-07-23,1876.91,ok
2026-07-24,1861.2,ok
