as_of,value,status
1990-01-02,5.21,ok
1990-01-03,5.16,ok
1990-01-04,5.196,ok
1990-01-05,5.28,ok
1990-01-08,5.28,ok
1990-01-09,5.248,ok
1990-01-10,5.265,ok
1990-01-11,5.313,ok
1990-01-12,5.333,ok
1990-01-15,5.332,ok
1990-01-16,5.222,ok
1990-01-17,5.226,ok
1990-01-18,5.27,ok
1990-01-19,5.205,ok
1990-01-22,5.201,ok
1990-01-23,5.26,ok
1990-01-24,5.282,ok
1990-01-25,5.228,ok
1990-01-26,5.276,ok
1990-01-29,5.256,ok
1990-01-30,5.2,ok
1990-01-31,5.205,ok
1990-02-01,5.213,ok
1990-02-02,5.315,ok
1990-02-05,5.326,ok
1990-02-06,5.318,ok
1990-02-07,5.303,ok
1990-02-08,5.325,ok
1990-02-09,5.316,ok
1990-02-12,5.3,ok
1990-02-13,5.333,ok
1990-02-14,5.286,ok
1990-02-15,5.34,ok
1990-02-16,5.325,ok
1990-02-19,5.33,ok
1990-02-20,5.356,ok
1990-02-21,5.338,ok
1990-02-22,5.285,ok
1990-02-23,5.252,ok
1990-02-26,5.237,ok
1990-02-27,5.173,ok
1990-02-28,5.12,ok
1990-03-01,5.14,ok
1990-03-02,5.14,ok
1990-03-05,5.122,ok
1990-03-06,5.133,ok
1990-03-07,5.143,ok
1990-03-08,5.14,ok
1990-03-09,5.109,ok
1990-03-12,5.125,ok
1990-03-13,5.056,ok
1990-03-14,5.085,ok
1990-03-15,5.093,ok
1990-03-16,5.113,ok
1990-03-19,5.125,ok
1990-03-20,5.119,ok
1990-03-21,5.049,ok
1990-03-22,5.064,ok
1990-03-23,5.092,ok
1990-03-26,4.96,ok
1990-03-27,4.955,ok
1990-03-28,5.001,ok
1990-03-29,4.966,ok
1990-03-30,4.966,ok
1990-04-02,4.938,ok
1990-04-03,5.001,ok
1990-04-04,5.01,ok
1990-04-05,5.148,ok
1990-04-06,5.179,ok
1990-04-09,5.144,ok
1990-04-10,5.115,ok
1990-04-11,5.085,ok
1990-04-12,5.128,ok
1990-04-17,5.055,ok
1990-04-18,5.093,ok
1990-04-19,5.091,ok
1990-04-20,5.078,ok
1990-04-23,5.08,ok
1990-04-24,5.1,ok
1990-04-25,5.023,ok
1990-04-26,4.96,ok
1990-04-27,4.96,ok
1990-04-30,4.936,ok
1990-05-01,4.953,ok
1990-05-02,4.996,ok
1990-05-03,5.01,ok
1990-05-04,5.06,ok
1990-05-08,5.033,ok
1990-05-09,4.998,ok
1990-05-10,5.033,ok
1990-05-11,5.049,ok
1990-05-14,5.052,ok
1990-05-15,5.032,ok
1990-05-16,5.02,ok
1990-05-17,5.028,ok
1990-05-18,5.04,ok
1990-05-21,5.134,ok
1990-05-22,5.125,ok
1990-05-23,5.095,ok
1990-05-24,5.219,ok
1990-05-25,5.225,ok
1990-05-29,5.236,ok
1990-05-30,5.13,ok
1990-05-31,5.07,ok
1990-06-01,5.074,ok
1990-06-04,5.05,ok
1990-06-05,5.05,ok
1990-06-06,5.091,ok
1990-06-07,4.986,ok
1990-06-08,5.013,ok
1990-06-11,4.995,ok
1990-06-12,5.01,ok
1990-06-13,4.99,ok
1990-06-14,4.91,ok
1990-06-15,4.838,ok
1990-06-18,4.835,ok
1990-06-19,4.839,ok
1990-06-20,4.823,ok
1990-06-21,4.838,ok
1990-06-22,4.822,ok
1990-06-25,4.843,ok
1990-06-26,4.804,ok
1990-06-27,4.811,ok
1990-06-28,4.825,ok
1990-06-29,4.84,ok
1990-07-02,4.908,ok
1990-07-03,4.958,ok
1990-07-04,4.935,ok
1990-07-05,4.899,ok
1990-07-06,4.88,ok
1990-07-09,4.88,ok
1990-07-10,4.8,ok
1990-07-11,4.813,ok
1990-07-12,4.826,ok
1990-07-13,4.896,ok
1990-07-16,4.916,ok
1990-07-17,4.85,ok
1990-07-18,4.827,ok
1990-07-19,4.881,ok
1990-07-20,4.865,ok
1990-07-23,4.882,ok
1990-07-24,4.9,ok
1990-07-25,4.874,ok
1990-07-26,4.853,ok
1990-07-27,4.837,ok
1990-07-30,4.83,ok
1990-07-31,4.855,ok
1990-08-01,4.813,ok
1990-08-02,4.933,ok
1990-08-03,4.826,ok
1990-08-06,4.875,ok
1990-08-07,4.931,ok
1990-08-08,4.872,ok
1990-08-09,4.883,ok
1990-08-10,4.94,ok
1990-08-13,5.085,ok
1990-08-14,5.202,ok
1990-08-15,5.133,ok
1990-08-16,5.065,ok
1990-08-17,5.21,ok
1990-08-20,5.201,ok
1990-08-21,5.16,ok
1990-08-22,5.117,ok
1990-08-23,5.216,ok
1990-08-24,5.134,ok
1990-08-28,4.92,ok
1990-08-29,4.86,ok
1990-08-30,4.838,ok
1990-08-31,4.83,ok
1990-09-03,4.85,ok
1990-09-04,4.817,ok
1990-09-05,4.758,ok
1990-09-06,4.8,ok
1990-09-07,4.783,ok
1990-09-10,4.77,ok
1990-09-11,4.75,ok
1990-09-12,4.795,ok
1990-09-13,4.818,ok
1990-09-14,4.806,ok
1990-09-17,4.787,ok
1990-09-18,4.785,ok
1990-09-19,4.8,ok
1990-09-20,4.795,ok
1990-09-21,4.81,ok
1990-09-24,4.829,ok
1990-09-25,4.928,ok
1990-09-26,4.825,ok
1990-09-27,4.778,ok
1990-09-28,4.795,ok
1990-10-01,4.786,ok
1990-10-02,4.69,ok
1990-10-03,4.692,ok
1990-10-04,4.71,ok
1990-10-05,4.715,ok
1990-10-08,4.668,ok
1990-10-09,4.693,ok
1990-10-10,4.628,ok
1990-10-11,4.385,ok
1990-10-12,4.248,ok
1990-10-15,4.259,ok
1990-10-16,4.203,ok
1990-10-17,4.219,ok
1990-10-18,4.248,ok
1990-10-19,4.243,ok
1990-10-22,4.231,ok
1990-10-23,4.23,ok
1990-10-24,4.227,ok
1990-10-25,4.23,ok
1990-10-26,4.22,ok
1990-10-29,4.07,ok
1990-10-30,4.137,ok
1990-10-31,4.223,ok
1990-11-01,4.181,ok
1990-11-02,4.23,ok
1990-11-05,4.175,ok
1990-11-06,4.223,ok
1990-11-07,4.227,ok
1990-11-08,4.263,ok
1990-11-09,4.244,ok
1990-11-12,4.212,ok
1990-11-13,4.21,ok
1990-11-14,4.2,ok
1990-11-15,4.175,ok
1990-11-16,4.14,ok
1990-11-19,4.13,ok
1990-11-20,4.144,ok
1990-11-21,4.11,ok
1990-11-22,4.153,ok
1990-11-23,4.145,ok
1990-11-26,4.19,ok
1990-11-27,4.123,ok
1990-11-28,4.114,ok
1990-11-29,4.131,ok
1990-11-30,4.087,ok
1990-12-03,4.129,ok
1990-12-04,4.164,ok
1990-12-05,4.152,ok
1990-12-06,4.121,ok
1990-12-07,4.148,ok
1990-12-10,4.098,ok
1990-12-11,4.083,ok
1990-12-12,4.064,ok
1990-12-13,4.013,ok
1990-12-14,3.964,ok
1990-12-17,3.95,ok
1990-12-18,3.965,ok
1990-12-19,3.971,ok
1990-12-20,4.104,ok
1990-12-21,4.149,ok
1990-12-24,4.042,ok
1990-12-27,4.098,ok
1990-12-28,4.095,ok
1990-12-31,4.193,ok
1991-01-02,4.164,ok
1991-01-03,4.097,ok
1991-01-04,4.21,ok
1991-01-07,4.203,ok
1991-01-08,4.25,ok
1991-01-09,4.085,ok
1991-01-10,4.139,ok
1991-01-11,4.151,ok
1991-01-14,4.195,ok
1991-01-15,4.205,ok
1991-01-16,4.224,ok
1991-01-17,4.098,ok
1991-01-18,4.041,ok
1991-01-21,4.038,ok
1991-01-22,4.029,ok
1991-01-23,3.978,ok
1991-01-24,3.873,ok
1991-01-25,3.835,ok
1991-01-28,3.806,ok
1991-01-29,3.858,ok
1991-01-30,3.809,ok
1991-01-31,3.826,ok
1991-02-01,3.879,ok
1991-02-04,3.863,ok
1991-02-05,3.822,ok
1991-02-06,3.81,ok
1991-02-07,3.8,ok
1991-02-08,3.833,ok
1991-02-11,3.816,ok
1991-02-12,3.66,ok
1991-02-13,3.72,ok
1991-02-14,3.769,ok
1991-02-15,3.819,ok
1991-02-18,3.776,ok
1991-02-19,3.74,ok
1991-02-20,3.699,ok
1991-02-21,3.663,ok
1991-02-22,3.62,ok
1991-02-25,3.548,ok
1991-02-26,3.627,ok
1991-02-27,3.614,ok
1991-02-28,3.679,ok
1991-03-01,3.755,ok
1991-03-04,3.755,ok
1991-03-05,3.82,ok
1991-03-06,3.831,ok
1991-03-07,3.908,ok
1991-03-08,4.001,ok
1991-03-11,4.17,ok
1991-03-12,3.979,ok
1991-03-13,4.059,ok
1991-03-14,4.03,ok
1991-03-15,4.033,ok
1991-03-18,4.053,ok
1991-03-19,3.944,ok
1991-03-20,4.038,ok
1991-03-21,3.976,ok
1991-03-22,4.008,ok
1991-03-25,3.953,ok
1991-03-26,3.918,ok
1991-03-27,3.899,ok
1991-03-28,3.836,ok
1991-04-02,3.935,ok
1991-04-03,4.065,ok
1991-04-04,4.058,ok
1991-04-05,4.038,ok
1991-04-08,3.96,ok
1991-04-09,4,ok
1991-04-10,4.024,ok
1991-04-11,3.987,ok
1991-04-12,4.018,ok
1991-04-15,3.978,ok
1991-04-16,4.024,ok
1991-04-17,4.07,ok
1991-04-18,4.121,ok
1991-04-19,3.953,ok
1991-04-22,3.92,ok
1991-04-23,3.945,ok
1991-04-24,3.938,ok
1991-04-25,3.874,ok
1991-04-26,3.9,ok
1991-04-29,3.888,ok
1991-04-30,3.934,ok
1991-05-01,3.973,ok
1991-05-02,3.934,ok
1991-05-03,4.018,ok
1991-05-07,4.025,ok
1991-05-08,4.025,ok
1991-05-09,4.063,ok
1991-05-10,4.033,ok
1991-05-13,4.036,ok
1991-05-14,4.003,ok
1991-05-15,4.117,ok
1991-05-16,4.1,ok
1991-05-17,4.017,ok
1991-05-20,4.005,ok
1991-05-21,4.04,ok
1991-05-22,4.09,ok
1991-05-23,4.038,ok
1991-05-24,4.05,ok
1991-05-28,4.059,ok
1991-05-29,4.142,ok
1991-05-30,4.118,ok
1991-05-31,4.133,ok
1991-06-03,4.156,ok
1991-06-04,4.153,ok
1991-06-05,4.166,ok
1991-06-06,4.242,ok
1991-06-07,4.492,ok
1991-06-10,4.571,ok
1991-06-11,4.481,ok
1991-06-12,4.514,ok
1991-06-13,4.465,ok
1991-06-14,4.51,ok
1991-06-17,4.389,ok
1991-06-18,4.478,ok
1991-06-19,4.432,ok
1991-06-20,4.443,ok
1991-06-21,4.443,ok
1991-06-24,4.341,ok
1991-06-25,4.36,ok
1991-06-26,4.418,ok
1991-06-27,4.355,ok
1991-06-28,4.454,ok
1991-07-01,4.453,ok
1991-07-02,4.424,ok
1991-07-03,4.428,ok
1991-07-04,4.495,ok
1991-07-05,4.534,ok
1991-07-08,4.505,ok
1991-07-09,4.462,ok
1991-07-10,4.477,ok
1991-07-11,4.42,ok
1991-07-12,4.38,ok
1991-07-15,4.39,ok
1991-07-16,4.373,ok
1991-07-17,4.403,ok
1991-07-18,4.448,ok
1991-07-19,4.395,ok
1991-07-22,4.402,ok
1991-07-23,4.325,ok
1991-07-24,4.231,ok
1991-07-25,4.128,ok
1991-07-26,4.101,ok
1991-07-29,4.109,ok
1991-07-30,4.048,ok
1991-07-31,4.068,ok
1991-08-01,4.054,ok
1991-08-02,3.972,ok
1991-08-05,3.935,ok
1991-08-06,3.959,ok
1991-08-07,3.965,ok
1991-08-08,3.973,ok
1991-08-09,3.967,ok
1991-08-12,3.992,ok
1991-08-13,3.954,ok
1991-08-14,3.946,ok
1991-08-15,3.97,ok
1991-08-16,3.962,ok
1991-08-19,4.048,ok
1991-08-20,4.003,ok
1991-08-21,3.93,ok
1991-08-22,3.943,ok
1991-08-23,3.88,ok
1991-08-27,3.954,ok
1991-08-28,3.95,ok
1991-08-29,3.941,ok
1991-08-30,3.815,ok
1991-09-02,3.831,ok
1991-09-03,3.874,ok
1991-09-04,3.928,ok
1991-09-05,3.863,ok
1991-09-06,3.871,ok
1991-09-09,4.003,ok
1991-09-10,4.064,ok
1991-09-11,3.97,ok
1991-09-12,3.972,ok
1991-09-13,3.965,ok
1991-09-16,4.06,ok
1991-09-17,4.078,ok
1991-09-18,4.094,ok
1991-09-19,4.095,ok
1991-09-20,4.073,ok
1991-09-23,4.123,ok
1991-09-24,4.245,ok
1991-09-25,4.235,ok
1991-09-26,4.222,ok
1991-09-27,4.09,ok
1991-09-30,4.135,ok
1991-10-01,4.147,ok
1991-10-02,4.216,ok
1991-10-03,4.174,ok
1991-10-04,4.173,ok
1991-10-07,4.13,ok
1991-10-08,4.071,ok
1991-10-09,4.083,ok
1991-10-10,4.118,ok
1991-10-11,4.05,ok
1991-10-14,4.099,ok
1991-10-15,4.077,ok
1991-10-16,4.053,ok
1991-10-17,4.125,ok
1991-10-18,4.12,ok
1991-10-21,4.173,ok
1991-10-22,4.158,ok
1991-10-23,4.145,ok
1991-10-24,4.087,ok
1991-10-25,4.122,ok
1991-10-28,4.084,ok
1991-10-29,4.053,ok
1991-10-30,4.113,ok
1991-10-31,4.09,ok
1991-11-01,4.102,ok
1991-11-04,4.079,ok
1991-11-05,4.105,ok
1991-11-06,4.073,ok
1991-11-07,4.07,ok
1991-11-08,4.025,ok
1991-11-11,4.038,ok
1991-11-12,4.035,ok
1991-11-13,4.049,ok
1991-11-14,4.044,ok
1991-11-15,4.01,ok
1991-11-18,4.052,ok
1991-11-19,4.044,ok
1991-11-20,4.078,ok
1991-11-21,4.096,ok
1991-11-22,4.133,ok
1991-11-25,4.138,ok
1991-11-26,4.089,ok
1991-11-27,4.098,ok
1991-11-28,4.1,ok
1991-11-29,4.065,ok
1991-12-02,4.093,ok
1991-12-03,4.065,ok
1991-12-04,4.053,ok
1991-12-05,4.048,ok
1991-12-06,4.065,ok
1991-12-09,4.069,ok
1991-12-10,4.044,ok
1991-12-11,4.005,ok
1991-12-12,3.948,ok
1991-12-13,3.855,ok
1991-12-16,3.871,ok
1991-12-17,3.854,ok
1991-12-18,3.885,ok
1991-12-19,3.854,ok
1991-12-20,3.823,ok
1991-12-23,3.89,ok
1991-12-24,3.9,ok
1991-12-27,3.903,ok
1991-12-30,3.86,ok
1991-12-31,3.86,ok
1992-01-02,3.868,ok
1992-01-03,3.985,ok
1992-01-06,3.939,ok
1992-01-07,3.949,ok
1992-01-08,3.945,ok
1992-01-09,3.98,ok
1992-01-10,4.138,ok
1992-01-13,4.072,ok
1992-01-14,4.048,ok
1992-01-15,4.14,ok
1992-01-16,4.136,ok
1992-01-17,4.335,ok
1992-01-20,4.23,ok
1992-01-21,4.259,ok
1992-01-22,4.255,ok
1992-01-23,4.294,ok
1992-01-24,4.2,ok
1992-01-27,4.17,ok
1992-01-28,4.204,ok
1992-01-29,4.161,ok
1992-01-30,4.235,ok
1992-01-31,4.131,ok
1992-02-03,4.178,ok
1992-02-04,4.166,ok
1992-02-05,4.168,ok
1992-02-06,4.219,ok
1992-02-07,4.195,ok
1992-02-10,4.187,ok
1992-02-11,4.179,ok
1992-02-12,4.195,ok
1992-02-13,4.21,ok
1992-02-14,4.193,ok
1992-02-17,4.153,ok
1992-02-18,4.132,ok
1992-02-19,4.058,ok
1992-02-20,4.096,ok
1992-02-21,4.103,ok
1992-02-24,4.077,ok
1992-02-25,4.125,ok
1992-02-26,4.065,ok
1992-02-27,4.1,ok
1992-02-28,4.119,ok
1992-03-02,4.095,ok
1992-03-03,4.121,ok
1992-03-04,4.106,ok
1992-03-05,4.11,ok
1992-03-06,4.154,ok
1992-03-09,4.158,ok
1992-03-10,4.168,ok
1992-03-11,4.153,ok
1992-03-12,4.143,ok
1992-03-13,4.106,ok
1992-03-16,4.107,ok
1992-03-17,4.043,ok
1992-03-18,4.072,ok
1992-03-19,4.016,ok
1992-03-20,4.1,ok
1992-03-23,4.108,ok
1992-03-24,4.108,ok
1992-03-25,4.109,ok
1992-03-26,4.09,ok
1992-03-27,4.093,ok
1992-03-30,4.154,ok
1992-03-31,4.12,ok
1992-04-01,4.152,ok
1992-04-02,4.09,ok
1992-04-03,4.088,ok
1992-04-06,4.094,ok
1992-04-07,4.095,ok
1992-04-08,4.092,ok
1992-04-09,4.096,ok
1992-04-10,4.132,ok
1992-04-13,4.125,ok
1992-04-14,4.085,ok
1992-04-15,4.103,ok
1992-04-16,4.031,ok
1992-04-21,3.985,ok
1992-04-22,3.99,ok
1992-04-23,4.02,ok
1992-04-24,3.99,ok
1992-04-27,3.99,ok
1992-04-28,3.978,ok
1992-04-29,3.935,ok
1992-04-30,3.982,ok
1992-05-01,4.014,ok
1992-05-05,4.013,ok
1992-05-06,4.065,ok
1992-05-07,4.045,ok
1992-05-08,4.036,ok
1992-05-11,4.11,ok
1992-05-12,4.083,ok
1992-05-13,4.083,ok
1992-05-14,4.096,ok
1992-05-15,4.118,ok
1992-05-18,4.098,ok
1992-05-19,4.115,ok
1992-05-20,4.077,ok
1992-05-21,4.075,ok
1992-05-22,4.07,ok
1992-05-26,4.088,ok
1992-05-27,4.103,ok
1992-05-28,4.075,ok
1992-05-29,4.058,ok
1992-06-01,4.028,ok
1992-06-02,4.072,ok
1992-06-03,4.09,ok
1992-06-04,4.061,ok
1992-06-05,4.083,ok
1992-06-08,4.054,ok
1992-06-09,4.055,ok
1992-06-10,4.056,ok
1992-06-11,4.057,ok
1992-06-12,4.107,ok
1992-06-15,4.122,ok
1992-06-16,4.104,ok
1992-06-17,4.107,ok
1992-06-18,4.088,ok
1992-06-19,4.111,ok
1992-06-22,4.048,ok
1992-06-23,4.056,ok
1992-06-24,4.039,ok
1992-06-25,4.035,ok
1992-06-26,4.022,ok
1992-06-29,3.993,ok
1992-06-30,4.026,ok
1992-07-01,4.049,ok
1992-07-02,4.065,ok
1992-07-03,4.04,ok
1992-07-06,4.053,ok
1992-07-07,3.918,ok
1992-07-08,3.906,ok
1992-07-09,3.909,ok
1992-07-10,3.965,ok
1992-07-13,3.936,ok
1992-07-14,3.95,ok
1992-07-15,3.951,ok
1992-07-16,3.938,ok
1992-07-17,3.921,ok
1992-07-20,3.995,ok
1992-07-21,3.953,ok
1992-07-22,3.963,ok
1992-07-23,4.013,ok
1992-07-24,3.98,ok
1992-07-27,3.973,ok
1992-07-28,3.973,ok
1992-07-29,3.94,ok
1992-07-30,3.915,ok
1992-07-31,3.953,ok
1992-08-03,3.942,ok
1992-08-04,3.876,ok
1992-08-05,3.88,ok
1992-08-06,3.902,ok
1992-08-07,3.928,ok
1992-08-10,3.976,ok
1992-08-11,3.943,ok
1992-08-12,3.894,ok
1992-08-13,3.809,ok
1992-08-14,3.814,ok
1992-08-17,3.82,ok
1992-08-18,3.79,ok
1992-08-19,3.804,ok
1992-08-20,3.729,ok
1992-08-21,3.735,ok
1992-08-24,3.762,ok
1992-08-25,3.707,ok
1992-08-26,3.648,ok
1992-08-27,3.695,ok
1992-08-28,3.719,ok
1992-09-01,3.752,ok
1992-09-02,3.72,ok
1992-09-03,3.717,ok
1992-09-04,3.742,ok
1992-09-07,3.728,ok
1992-09-08,3.725,ok
1992-09-09,3.748,ok
1992-09-10,3.73,ok
1992-09-11,3.688,ok
1992-09-14,3.748,ok
1992-09-15,3.785,ok
1992-09-16,3.838,ok
1992-09-17,3.828,ok
1992-09-18,3.808,ok
1992-09-21,3.823,ok
1992-09-22,3.791,ok
1992-09-23,3.835,ok
1992-09-24,3.82,ok
1992-09-25,3.822,ok
1992-09-28,3.809,ok
1992-09-29,3.725,ok
1992-09-30,3.766,ok
1992-10-01,3.753,ok
1992-10-02,3.733,ok
1992-10-05,3.747,ok
1992-10-06,3.759,ok
1992-10-07,3.752,ok
1992-10-08,3.734,ok
1992-10-09,3.746,ok
1992-10-12,3.744,ok
1992-10-13,3.718,ok
1992-10-14,3.705,ok
1992-10-15,3.725,ok
1992-10-16,3.71,ok
1992-10-19,3.723,ok
1992-10-20,3.74,ok
1992-10-21,3.814,ok
1992-10-22,3.8,ok
1992-10-23,3.799,ok
1992-10-26,3.753,ok
1992-10-27,3.75,ok
1992-10-28,3.765,ok
1992-10-29,3.767,ok
1992-10-30,3.764,ok
1992-11-02,3.757,ok
1992-11-03,3.793,ok
1992-11-04,3.795,ok
1992-11-05,3.873,ok
1992-11-06,3.908,ok
1992-11-09,3.859,ok
1992-11-10,3.713,ok
1992-11-11,3.688,ok
1992-11-12,3.688,ok
1992-11-13,3.799,ok
1992-11-16,3.762,ok
1992-11-17,3.757,ok
1992-11-18,3.768,ok
1992-11-19,3.749,ok
1992-11-20,3.773,ok
1992-11-23,3.752,ok
1992-11-24,3.758,ok
1992-11-25,3.76,ok
1992-11-26,3.763,ok
1992-11-27,3.75,ok
1992-11-30,3.733,ok
1992-12-01,3.76,ok
1992-12-02,3.758,ok
1992-12-03,3.759,ok
1992-12-04,3.763,ok
1992-12-07,3.759,ok
1992-12-08,3.759,ok
1992-12-09,3.714,ok
1992-12-10,3.705,ok
1992-12-11,3.724,ok
1992-12-14,3.728,ok
1992-12-15,3.717,ok
1992-12-16,3.714,ok
1992-12-17,3.75,ok
1992-12-18,3.775,ok
1992-12-21,3.75,ok
1992-12-22,3.734,ok
1992-12-23,3.698,ok
1992-12-24,3.685,ok
1992-12-29,3.675,ok
1992-12-30,3.663,ok
1992-12-31,3.67,ok
1993-01-04,3.66,ok
1993-01-05,3.654,ok
1993-01-06,3.7,ok
1993-01-07,3.699,ok
1993-01-08,3.66,ok
1993-01-11,3.666,ok
1993-01-12,3.678,ok
1993-01-13,3.669,ok
1993-01-14,3.692,ok
1993-01-15,3.667,ok
1993-01-18,3.673,ok
1993-01-19,3.687,ok
1993-01-20,3.685,ok
1993-01-21,3.716,ok
1993-01-22,3.713,ok
1993-01-25,3.695,ok
1993-01-26,3.702,ok
1993-01-27,3.675,ok
1993-01-28,3.69,ok
1993-01-29,3.708,ok
1993-02-01,3.66,ok
1993-02-02,3.669,ok
1993-02-03,3.674,ok
1993-02-04,3.67,ok
1993-02-05,3.67,ok
1993-02-08,3.658,ok
1993-02-09,3.683,ok
1993-02-10,3.713,ok
1993-02-11,3.768,ok
1993-02-12,3.742,ok
1993-02-15,3.688,ok
1993-02-16,3.687,ok
1993-02-17,3.705,ok
1993-02-18,3.656,ok
1993-02-19,3.64,ok
1993-02-22,3.582,ok
1993-02-23,3.58,ok
1993-02-24,3.602,ok
1993-02-25,3.59,ok
1993-02-26,3.567,ok
1993-03-01,3.583,ok
1993-03-02,3.585,ok
1993-03-03,3.584,ok
1993-03-04,3.573,ok
1993-03-05,3.587,ok
1993-03-08,3.575,ok
1993-03-09,3.56,ok
1993-03-10,3.57,ok
1993-03-11,3.6,ok
1993-03-12,3.64,ok
1993-03-15,3.625,ok
1993-03-16,3.65,ok
1993-03-17,3.659,ok
1993-03-18,3.642,ok
1993-03-19,3.678,ok
1993-03-22,3.683,ok
1993-03-23,3.665,ok
1993-03-24,3.654,ok
1993-03-25,3.683,ok
1993-03-26,3.718,ok
1993-03-29,3.704,ok
1993-03-30,3.778,ok
1993-03-31,3.89,ok
1993-04-01,3.858,ok
1993-04-02,3.972,ok
1993-04-05,3.858,ok
1993-04-06,3.875,ok
1993-04-07,3.792,ok
1993-04-08,3.878,ok
1993-04-13,3.873,ok
1993-04-14,3.902,ok
1993-04-15,3.933,ok
1993-04-16,3.87,ok
1993-04-19,3.975,ok
1993-04-20,3.953,ok
1993-04-21,3.912,ok
1993-04-22,3.878,ok
1993-04-23,3.933,ok
1993-04-26,4.019,ok
1993-04-27,4.103,ok
1993-04-28,4.045,ok
1993-04-29,4.36,ok
1993-04-30,4.299,ok
1993-05-04,4.274,ok
1993-05-05,4.252,ok
1993-05-06,4.303,ok
1993-05-07,4.363,ok
1993-05-10,4.278,ok
1993-05-11,4.244,ok
1993-05-12,4.233,ok
1993-05-13,4.52,ok
1993-05-14,4.435,ok
1993-05-17,4.462,ok
1993-05-18,4.403,ok
1993-05-19,4.744,ok
1993-05-20,4.513,ok
1993-05-21,4.523,ok
1993-05-24,4.723,ok
1993-05-25,4.522,ok
1993-05-26,4.555,ok
1993-05-27,4.591,ok
1993-05-28,4.714,ok
1993-06-01,4.615,ok
1993-06-02,4.365,ok
1993-06-03,4.385,ok
1993-06-04,4.5,ok
1993-06-07,4.355,ok
1993-06-08,4.393,ok
1993-06-09,4.368,ok
1993-06-10,4.305,ok
1993-06-11,4.31,ok
1993-06-14,4.22,ok
1993-06-15,4.225,ok
1993-06-16,4.318,ok
1993-06-17,4.326,ok
1993-06-18,4.343,ok
1993-06-21,4.29,ok
1993-06-22,4.297,ok
1993-06-23,4.266,ok
1993-06-24,4.43,ok
1993-06-25,4.403,ok
1993-06-28,4.505,ok
1993-06-29,4.455,ok
1993-06-30,4.575,ok
1993-07-01,4.548,ok
1993-07-02,4.835,ok
1993-07-05,4.885,ok
1993-07-06,5.07,ok
1993-07-07,5.168,ok
1993-07-08,5.115,ok
1993-07-09,4.99,ok
1993-07-12,5.065,ok
1993-07-13,4.978,ok
1993-07-14,5.095,ok
1993-07-15,4.925,ok
1993-07-16,5.045,ok
1993-07-19,5.069,ok
1993-07-20,5.045,ok
1993-07-21,5.05,ok
1993-07-22,4.938,ok
1993-07-23,5.028,ok
1993-07-26,4.967,ok
1993-07-27,5.105,ok
1993-07-28,5.065,ok
1993-07-29,5.145,ok
1993-07-30,5.3,ok
1993-08-02,5.42,ok
1993-08-03,5.377,ok
1993-08-04,5.29,ok
1993-08-05,5.17,ok
1993-08-06,4.82,ok
1993-08-09,4.675,ok
1993-08-10,4.796,ok
1993-08-11,4.785,ok
1993-08-12,4.686,ok
1993-08-13,4.593,ok
1993-08-16,4.772,ok
1993-08-17,4.735,ok
1993-08-18,4.693,ok
1993-08-19,4.725,ok
1993-08-20,4.658,ok
1993-08-23,4.783,ok
1993-08-24,4.764,ok
1993-08-25,4.748,ok
1993-08-26,4.725,ok
1993-08-27,4.688,ok
1993-08-31,4.843,ok
1993-09-01,4.833,ok
1993-09-02,4.72,ok
1993-09-03,4.555,ok
1993-09-06,4.525,ok
1993-09-07,4.503,ok
1993-09-08,4.255,ok
1993-09-09,4.243,ok
1993-09-10,4.278,ok
1993-09-13,4.064,ok
1993-09-14,3.924,ok
1993-09-15,4.038,ok
1993-09-16,4.057,ok
1993-09-17,4.098,ok
1993-09-20,4.111,ok
1993-09-21,4.108,ok
1993-09-22,4.074,ok
1993-09-23,4.039,ok
1993-09-24,4.142,ok
1993-09-27,4.108,ok
1993-09-28,4.045,ok
1993-09-29,4.063,ok
1993-09-30,4.03,ok
1993-10-01,4.058,ok
1993-10-04,4.088,ok
1993-10-05,4.05,ok
1993-10-06,4.153,ok
1993-10-07,4.33,ok
1993-10-08,4.365,ok
1993-10-11,4.378,ok
1993-10-12,4.287,ok
1993-10-13,4.448,ok
1993-10-14,4.434,ok
1993-10-15,4.333,ok
1993-10-18,4.355,ok
1993-10-19,4.454,ok
1993-10-20,4.493,ok
1993-10-21,4.512,ok
1993-10-22,4.436,ok
1993-10-25,4.433,ok
1993-10-26,4.393,ok
1993-10-27,4.388,ok
1993-10-28,4.42,ok
1993-10-29,4.403,ok
1993-11-01,4.285,ok
1993-11-02,4.212,ok
1993-11-03,4.213,ok
1993-11-04,4.382,ok
1993-11-05,4.478,ok
1993-11-08,4.518,ok
1993-11-09,4.543,ok
1993-11-10,4.533,ok
1993-11-11,4.568,ok
1993-11-12,4.58,ok
1993-11-15,4.518,ok
1993-11-16,4.578,ok
1993-11-17,4.55,ok
1993-11-18,4.612,ok
1993-11-19,4.693,ok
1993-11-22,4.733,ok
1993-11-23,4.683,ok
1993-11-24,4.645,ok
1993-11-25,4.642,ok
1993-11-26,4.672,ok
1993-11-29,4.632,ok
1993-11-30,4.467,ok
1993-12-01,4.429,ok
1993-12-02,4.66,ok
1993-12-03,4.608,ok
1993-12-06,4.84,ok
1993-12-07,4.835,ok
1993-12-08,4.96,ok
1993-12-09,4.978,ok
